expiry,days,T,type,K,bid,ask,mid,volume,openInterest,rel_spread,moneyness,F,q_impl,S_adj,iv_mkt,vega,otm
2026-08-21,58,0.1589041095890411,call,46.0,7.6,8.25,7.925,2.0,4.0,0.082018927444795,0.8586895699468221,53.78411910669972,0.011796587474374856,53.46967538497135,0.2746436342716618,2.832639456300626,False
2026-08-21,58,0.1589041095890411,call,47.0,6.7,7.3,7.0,10.0,11.0,0.08571428571428566,0.8773567345108835,53.78411910669972,0.011796587474374856,53.46967538497135,0.2658676393530681,3.5338312781435994,False
2026-08-21,58,0.1589041095890411,call,48.0,5.9,6.45,6.175000000000001,25.0,198.0,0.08906882591093114,0.8960238990749448,53.78411910669972,0.011796587474374856,53.46967538497135,0.2741675659799746,4.6654040449480485,False
2026-08-21,58,0.1589041095890411,call,49.0,5.1,5.65,5.375,14.0,23.0,0.10232558139534897,0.9146910636390062,53.78411910669972,0.011796587474374856,53.46967538497135,0.2756952420362329,5.658134656919721,False
2026-08-21,58,0.1589041095890411,call,50.0,4.15,4.8,4.475,1.0,100.0,0.1452513966480446,0.9333582282030675,53.78411910669972,0.011796587474374856,53.46967538497135,0.2529382781649559,6.302404885552165,False
2026-08-21,58,0.1589041095890411,call,51.0,3.55,4.1,3.8249999999999997,6.0,82.0,0.14379084967320258,0.9520253927671288,53.78411910669972,0.011796587474374856,53.46967538497135,0.2616138237451362,7.261795562095229,False
2026-08-21,58,0.1589041095890411,call,52.0,2.84,3.35,3.0949999999999998,1.0,210.0,0.16478190630048475,0.9706925573311902,53.78411910669972,0.011796587474374856,53.46967538497135,0.24999780256395787,7.885660418512879,False
2026-08-21,58,0.1589041095890411,call,53.0,2.27,2.68,2.475,50.0,60.0,0.1656565656565657,0.9893597218952516,53.78411910669972,0.011796587474374856,53.46967538497135,0.24435606998055048,8.335750889289844,False
2026-08-21,58,0.1589041095890411,call,54.0,1.95,2.08,2.015,20896.0,1208.0,0.06451612903225812,1.008026886459313,53.78411910669972,0.011796587474374856,53.46967538497135,0.2489876496505234,8.502889371452142,True
2026-08-21,58,0.1589041095890411,call,55.0,1.35,1.67,1.51,310.0,2187.0,0.2119205298013244,1.0266940510233742,53.78411910669972,0.011796587474374856,53.46967538497135,0.23943804032311836,8.3566663255681,True
2026-08-21,58,0.1589041095890411,call,56.0,1.1,1.25,1.175,4169.0,1464.0,0.127659574468085,1.0453612155874357,53.78411910669972,0.011796587474374856,53.46967538497135,0.24150237640258307,7.937018954006044,True
2026-08-21,58,0.1589041095890411,call,57.0,0.85,1.02,0.935,93.0,6835.0,0.18181818181818185,1.064028380151497,53.78411910669972,0.011796587474374856,53.46967538497135,0.24784165607199954,7.3559430633017975,True
2026-08-21,58,0.1589041095890411,call,58.0,0.65,0.78,0.7150000000000001,12450.0,24424.0,0.1818181818181818,1.0826955447155584,53.78411910669972,0.011796587474374856,53.46967538497135,0.24980999080051794,6.618012756292526,True
2026-08-21,58,0.1589041095890411,call,59.0,0.47,0.72,0.595,44.0,4375.0,0.42016806722689076,1.1013627092796197,53.78411910669972,0.011796587474374856,53.46967538497135,0.2608532066064853,5.984703922485694,True
2026-08-21,58,0.1589041095890411,call,60.0,0.35,0.45,0.4,7109.0,24577.0,0.25000000000000006,1.120029873843681,53.78411910669972,0.011796587474374856,53.46967538497135,0.25245862625770427,4.969721301793604,True
2026-08-21,58,0.1589041095890411,call,61.0,0.27,0.36,0.315,1071.0,2821.0,0.2857142857142856,1.1386970384077424,53.78411910669972,0.011796587474374856,53.46967538497135,0.2586177845315043,4.2905323346766195,True
2026-08-21,58,0.1589041095890411,call,62.0,0.2,0.31,0.255,12083.0,17599.0,0.4313725490196078,1.1573642029718036,53.78411910669972,0.011796587474374856,53.46967538497135,0.26632682872330743,3.7197148564210796,True
2026-08-21,58,0.1589041095890411,call,63.0,0.15,0.23,0.19,26.0,3513.0,0.42105263157894746,1.1760313675358651,53.78411910669972,0.011796587474374856,53.46967538497135,0.26824955958200775,3.078109781056655,True
2026-08-21,58,0.1589041095890411,put,47.0,0.18,0.3,0.24,646.0,3161.0,0.5,0.8773567345108835,53.78411910669972,0.011796587474374856,53.46967538497135,0.26140823272117675,3.4369473286231536,True
2026-08-21,58,0.1589041095890411,put,48.0,0.32,0.4,0.36,39.0,17934.0,0.22222222222222227,0.8960238990749448,53.78411910669972,0.011796587474374856,53.46967538497135,0.2598842164860439,4.389098076536397,True
2026-08-21,58,0.1589041095890411,put,49.0,0.43,0.55,0.49,4.0,441.0,0.24489795918367357,0.9146910636390062,53.78411910669972,0.011796587474374856,53.46967538497135,0.25215352310887473,5.275774455354358,True
2026-08-21,58,0.1589041095890411,put,50.0,0.66,0.89,0.775,143.0,36891.0,0.2967741935483871,0.9333582282030675,53.78411910669972,0.011796587474374856,53.46967538497135,0.2626803971857152,6.423018072369548,True
2026-08-21,58,0.1589041095890411,put,51.0,0.87,1.01,0.94,4072.0,42812.0,0.14893617021276598,0.9520253927671288,53.78411910669972,0.011796587474374856,53.46967538497135,0.24534233098463443,7.134849486690296,True
2026-08-21,58,0.1589041095890411,put,52.0,1.18,1.35,1.2650000000000001,220.0,3585.0,0.13438735177865624,0.9706925573311902,53.78411910669972,0.011796587474374856,53.46967538497135,0.24284498705874497,7.859249880336052,True
2026-08-21,58,0.1589041095890411,put,53.0,1.62,1.86,1.7400000000000002,605.0,1594.0,0.1379310344827586,0.9893597218952516,53.78411910669972,0.011796587474374856,53.46967538497135,0.2496975400905116,8.33932491226491,True
2026-08-21,58,0.1589041095890411,put,54.0,2.07,2.45,2.26,11.0,472.0,0.16814159292035416,1.008026886459313,53.78411910669972,0.011796587474374856,53.46967538497135,0.2525607201449309,8.502781262216311,False
2026-08-21,58,0.1589041095890411,put,55.0,2.59,2.87,2.73,19.0,1329.0,0.10256410256410266,1.0266940510233742,53.78411910669972,0.011796587474374856,53.46967538497135,0.24078139803878143,8.359110038412243,False
2026-08-21,58,0.1589041095890411,put,56.0,3.1,3.55,3.325,85.0,4638.0,0.13533834586466156,1.0453612155874357,53.78411910669972,0.011796587474374856,53.46967538497135,0.23481764009434258,7.897315203027479,False
2026-08-21,58,0.1589041095890411,put,57.0,3.65,4.5,4.075,4.0,2748.0,0.20858895705521474,1.064028380151497,53.78411910669972,0.011796587474374856,53.46967538497135,0.24003864354539656,7.2730075920881205,False
2026-08-21,58,0.1589041095890411,put,58.0,4.7,5.1,4.9,999.0,1880.0,0.08163265306122437,1.0826955447155584,53.78411910669972,0.011796587474374856,53.46967538497135,0.24886712435431765,6.603663477766676,False
2026-08-21,58,0.1589041095890411,put,59.0,5.55,6.0,5.775,6.0,789.0,0.07792207792207795,1.1013627092796197,53.78411910669972,0.011796587474374856,53.46967538497135,0.2599518887110788,5.9683122851724075,False
2026-08-21,58,0.1589041095890411,put,60.0,6.35,7.15,6.75,10.0,410.0,0.11851851851851862,1.120029873843681,53.78411910669972,0.011796587474374856,53.46967538497135,0.28453388881300434,5.633051367750582,False
2026-08-21,58,0.1589041095890411,put,61.0,7.35,8.0,7.675,8.0,227.0,0.08469055374592839,1.1386970384077424,53.78411910669972,0.011796587474374856,53.46967538497135,0.29792553855293946,5.153919500695073,False
2026-08-21,58,0.1589041095890411,put,62.0,8.15,8.85,8.5,108.0,325.0,0.0823529411764705,1.1573642029718036,53.78411910669972,0.011796587474374856,53.46967538497135,0.2858284782802452,4.185347406161046,False
2026-08-21,58,0.1589041095890411,put,63.0,9.15,9.95,9.55,,10.0,0.08376963350785328,1.1760313675358651,53.78411910669972,0.011796587474374856,53.46967538497135,0.32166408055313717,4.292155051020494,False
2026-08-21,58,0.1589041095890411,put,64.0,9.15,12.45,10.8,1.0,101.0,0.3055555555555554,1.1946985320999264,53.78411910669972,0.011796587474374856,53.46967538497135,0.3990418247859022,5.086671304713546,False
2026-09-18,86,0.2356164383561644,call,43.5,10.2,10.75,10.475,1.0,121.0,0.05250596658711224,0.8120216585366687,53.90171477688393,0.010700269779928384,53.43511129262337,0.2813869221545638,2.7053172215770385,False
2026-09-18,86,0.2356164383561644,call,44.0,9.7,10.5,10.1,8.0,774.0,0.07920792079207928,0.8213552408186994,53.90171477688393,0.010700269779928384,53.43511129262337,0.30643539739370534,3.674719884415163,False
2026-09-18,86,0.2356164383561644,call,44.5,9.3,9.95,9.625,10.0,6516.0,0.06753246753246739,0.8306888231007301,53.90171477688393,0.010700269779928384,53.43511129262337,0.29855178032232504,3.9103087379065355,False
2026-09-18,86,0.2356164383561644,call,45.0,8.9,9.35,9.125,5.0,9072.0,0.04931506849315061,0.8400224053827607,53.90171477688393,0.010700269779928384,53.43511129262337,0.2841121108312903,4.005247986610774,False
2026-09-18,86,0.2356164383561644,call,45.5,8.45,9.0,8.725,9.0,10238.0,0.0630372492836677,0.8493559876647915,53.90171477688393,0.010700269779928384,53.43511129262337,0.29257827073996046,4.653872707195912,False
2026-09-18,86,0.2356164383561644,call,46.0,7.95,8.65,8.3,1.0,3490.0,0.08433734939759037,0.8586895699468221,53.90171477688393,0.010700269779928384,53.43511129262337,0.29289273286923684,5.1210229647948555,False
2026-09-18,86,0.2356164383561644,call,46.5,7.55,8.0,7.775,28.0,7456.0,0.05787781350482317,0.8680231522288527,53.90171477688393,0.010700269779928384,53.43511129262337,0.27292685079922757,5.150704324278106,False
2026-09-18,86,0.2356164383561644,call,47.0,7.1,7.65,7.375,1.0,6466.0,0.07457627118644078,0.8773567345108835,53.90171477688393,0.010700269779928384,53.43511129262337,0.2760924885748255,5.71662110844699,False
2026-09-18,86,0.2356164383561644,call,47.5,6.7,7.2,6.95,12.0,19571.0,0.07194244604316546,0.8866903167929141,53.90171477688393,0.010700269779928384,53.43511129262337,0.2730957922415474,6.150344906892598,False
2026-09-18,86,0.2356164383561644,call,49.0,5.4,6.0,5.7,1.0,377.0,0.10526315789473678,0.9146910636390062,53.90171477688393,0.010700269779928384,53.43511129262337,0.26083921950244127,7.415389046634864,False
2026-09-18,86,0.2356164383561644,call,50.0,4.75,5.25,5.0,198.0,15869.0,0.1,0.9333582282030675,53.90171477688393,0.010700269779928384,53.43511129262337,0.2635245935444129,8.369656674807509,False
2026-09-18,86,0.2356164383561644,call,51.0,4.05,4.45,4.25,222.0,1179.0,0.09411764705882361,0.9520253927671288,53.90171477688393,0.010700269779928384,53.43511129262337,0.2543275735352695,9.085854540548675,False
2026-09-18,86,0.2356164383561644,call,52.5,3.25,3.45,3.35,43.0,6751.0,0.05970149253731349,0.9800261396132209,53.90171477688393,0.010700269779928384,53.43511129262337,0.25438505408455775,9.963282874179283,False
2026-09-18,86,0.2356164383561644,call,54.0,2.22,2.61,2.415,83.0,3352.0,0.16149068322981353,1.008026886459313,53.90171477688393,0.010700269779928384,53.43511129262337,0.23798138365497612,10.338481336243944,True
2026-09-18,86,0.2356164383561644,call,55.0,1.81,2.15,1.98,2066.0,4049.0,0.17171717171717166,1.0266940510233742,53.90171477688393,0.010700269779928384,53.43511129262337,0.23801878086770423,10.277233702330047,True
2026-09-18,86,0.2356164383561644,call,56.0,1.4,1.77,1.585,12.0,1931.0,0.23343848580441648,1.0453612155874357,53.90171477688393,0.010700269779928384,53.43511129262337,0.23600283268030184,9.960646201213555,True
2026-09-18,86,0.2356164383561644,call,57.5,1.0,1.28,1.1400000000000001,140.0,5270.0,0.24561403508771928,1.0733619624335275,53.90171477688393,0.010700269779928384,53.43511129262337,0.23720778278540952,9.114897940137876,True
2026-09-18,86,0.2356164383561644,call,59.0,0.64,0.91,0.775,176.0,3333.0,0.34838709677419355,1.1013627092796197,53.90171477688393,0.010700269779928384,53.43511129262337,0.23483351160697516,7.893339770230442,True
2026-09-18,86,0.2356164383561644,call,60.0,0.63,0.74,0.685,915.0,24052.0,0.1605839416058394,1.120029873843681,53.90171477688393,0.010700269779928384,53.43511129262337,0.2469147679878143,7.305901444337665,True
2026-09-18,86,0.2356164383561644,call,61.0,0.48,0.59,0.5349999999999999,56.0,13716.0,0.205607476635514,1.1386970384077424,53.90171477688393,0.010700269779928384,53.43511129262337,0.24721465007230242,6.458465869628126,True
2026-09-18,86,0.2356164383561644,call,62.5,0.34,0.44,0.39,26.0,24241.0,0.25641025641025633,1.1666977852538345,53.90171477688393,0.010700269779928384,53.43511129262337,0.2526755490873701,5.369763900660864,True
2026-09-18,86,0.2356164383561644,put,46.0,0.24,0.35,0.295,1.0,8667.0,0.37288135593220334,0.8586895699468221,53.90171477688393,0.010700269779928384,53.43511129262337,0.2563231420395477,4.237282039375792,True
2026-09-18,86,0.2356164383561644,put,46.5,0.31,0.42,0.365,1.0,7595.0,0.3013698630136986,0.8680231522288527,53.90171477688393,0.010700269779928384,53.43511129262337,0.2583831361433125,4.794255254743648,True
2026-09-18,86,0.2356164383561644,put,47.0,0.35,0.51,0.43,1.0,856.0,0.372093023255814,0.8773567345108835,53.90171477688393,0.010700269779928384,53.43511129262337,0.25737909538409975,5.285206760157474,True
2026-09-18,86,0.2356164383561644,put,49.0,0.69,0.96,0.825,320.0,25863.0,0.3272727272727273,0.9146910636390062,53.90171477688393,0.010700269779928384,53.43511129262337,0.2587147752784944,7.3810398491832085,True
2026-09-18,86,0.2356164383561644,put,50.0,0.89,1.05,0.97,4355.0,51264.0,0.16494845360824745,0.9333582282030675,53.90171477688393,0.010700269779928384,53.43511129262337,0.2438945510661613,8.13370646780588,True
2026-09-18,86,0.2356164383561644,put,51.0,1.18,1.54,1.3599999999999999,235.0,5786.0,0.2647058823529413,0.9520253927671288,53.90171477688393,0.010700269779928384,53.43511129262337,0.25285145380936425,9.075372322776092,True
2026-09-18,86,0.2356164383561644,put,54.0,2.37,2.61,2.49,73.0,7146.0,0.09638554216867459,1.008026886459313,53.90171477688393,0.010700269779928384,53.43511129262337,0.2358114231113163,10.33877061971138,False
2026-09-18,86,0.2356164383561644,put,55.0,2.94,3.2,3.0700000000000003,6.0,90080.0,0.0846905537459284,1.0266940510233742,53.90171477688393,0.010700269779928384,53.43511129262337,0.23813769824500708,10.277372953578139,False
2026-09-18,86,0.2356164383561644,put,56.0,3.5,3.85,3.675,6.0,2299.0,0.09523809523809526,1.0453612155874357,53.90171477688393,0.010700269779928384,53.43511129262337,0.23699438307760698,9.96513130987246,False
2026-09-18,86,0.2356164383561644,put,57.5,4.6,4.9,4.75,63.0,84087.0,0.06315789473684226,1.0733619624335275,53.90171477688393,0.010700269779928384,53.43511129262337,0.24189617884591152,9.169567418194648,False
2026-09-18,86,0.2356164383561644,put,59.0,5.7,6.25,5.975,5.0,4515.0,0.0920502092050209,1.1013627092796197,53.90171477688393,0.010700269779928384,53.43511129262337,0.25290155854344815,8.24052819993742,False
2026-09-18,86,0.2356164383561644,put,60.0,6.55,7.0,6.775,5.0,14147.0,0.06642066420664208,1.120029873843681,53.90171477688393,0.010700269779928384,53.43511129262337,0.25294876102894176,7.444261236219781,False
2026-09-18,86,0.2356164383561644,put,61.0,7.5,8.0,7.75,2.0,428.0,0.06451612903225806,1.1386970384077424,53.90171477688393,0.010700269779928384,53.43511129262337,0.2734253278482055,7.1134731558572355,False
2026-09-18,86,0.2356164383561644,put,62.5,8.8,9.3,9.05,25.0,3075.0,0.055248618784530384,1.1666977852538345,53.90171477688393,0.010700269779928384,53.43511129262337,0.2764794379258839,6.0519963346585675,False
2026-09-30,98,0.2684931506849315,call,43.0,10.6,11.5,11.05,1.0,21.0,0.08144796380090501,0.802688076254638,54.0191918416091,0.005799826583025022,53.48664467434449,0.2682234231959867,2.5582128352488867,False
2026-09-30,98,0.2684931506849315,call,44.0,13.45,15.4,14.425,4.0,34.0,0.13518197573656854,0.8213552408186994,54.0191918416091,0.005799826583025022,53.48664467434449,0.8641366745795533,8.76209013319197,False
2026-09-30,98,0.2684931506849315,call,44.5,9.25,10.05,9.65,1.0,88.0,0.08290155440414515,0.8306888231007301,54.0191918416091,0.005799826583025022,53.48664467434449,0.2613991143316155,3.595438873394241,False
2026-09-30,98,0.2684931506849315,call,45.0,11.7,14.1,12.899999999999999,4.0,60.0,0.18604651162790703,0.8400224053827607,54.0191918416091,0.005799826583025022,53.48664467434449,0.7585515197312682,8.885104013887837,False
2026-09-30,98,0.2684931506849315,call,45.5,8.4,9.05,8.725000000000001,1.0,6.0,0.07449856733524358,0.8493559876647915,54.0191918416091,0.005799826583025022,53.48664467434449,0.25367549548752727,4.317341593596344,False
2026-09-30,98,0.2684931506849315,call,46.0,11.45,13.5,12.475,4.0,50.0,0.1643286573146293,0.8586895699468221,54.0191918416091,0.005799826583025022,53.48664467434449,0.7763439652596285,9.231868160726416,False
